thread_id,customer_tweet_id,customer_author_id,created_at,customer_text,xbox_reply_tweet_id,xbox_reply_text,proposed_resolution_mode,proposed_handling_signal,resolution_mode_review_status,intent,intent_semantic_confidence,intent_label_source
1752853,1752853,528029,Tue Nov 07 16:01:15 +0000 2017,@XboxSupport 4k patches are not downloading on Xbox one X,1752851,"@528029 Hi, you can use this guide to check your console for any updates that are available https://t.co/s2DYfMOl9T. ^RM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.353,semantic_prototype_weak_label
1754725,1754725,527016,Tue Nov 07 16:05:39 +0000 2017,@117331 hey how do you download the patch for enchanced games i cant find any downloads in my games and apps on my xbox one x,1754723,@527016 Thanks for reaching out! Could you power cycle https://t.co/QENEhDawC3 your console and see if you're able to download them? ^JS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,game_content_download,0.473,semantic_prototype_weak_label
1754725,1754724,527016,Tue Nov 07 19:10:01 +0000 2017,@XboxSupport Didnt work.,1754726,"@527016 Gotcha, when you start up a game from this list that says ""available"" https://t.co/JJwrMTrWCH does it prompt you to download? ^JS",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.501,semantic_prototype_weak_label
1755707,1755706,528705,Tue Nov 07 16:30:46 +0000 2017,@XboxSupport See some shops are selling it for release on the 12th but I'm not 💯% sure...i just want to know if I can buy a code for it anywhere,1755705,"@528705 We wouldn't be able to speculate on that, recommend reaching out to the publisher for info on that! ^JS",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,how_to_product_information,0.392,semantic_prototype_weak_label
1756776,1756763,528961,Tue Nov 07 20:36:18 +0000 2017,"@XboxSupport Hi, thanks for reaching out but I'm ok, currently waiting for a callback from your support team to arrange a Scorpio collection &amp; repair.",1756762,"@528961 Ahh OK, our phone team should be able to help with this as well. If any more Xbox support questions pop up let us know! ^EZ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.436,semantic_prototype_weak_label
1756776,1756765,528961,Tue Nov 07 17:41:26 +0000 2017,"@140736 @117331 @XboxSupport That's why I love the ""call me"" option. Just give them your number and they will call when available = no hold music 👍",1756764,"@528961 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.465,semantic_prototype_weak_label
1757557,1757557,268345,Tue Nov 21 00:03:19 +0000 2017,@XboxSupport I just fixed it I had to reset my console but thanks for trying. Have a good night.,1757556,@268345 Glad that worked out for you! Let us know if we can help troubleshoot anything else. ^JL,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.547,semantic_prototype_weak_label
1758429,1758428,529347,Tue Nov 07 16:50:28 +0000 2017,"@XboxSupport Oh my fault 730gb free, false advertising or what lol",1758427,@529347 Some storage space is reserved for essential functions. You can find more info on this here https://t.co/KnvMRASnLt ^JS,needs_more_context,escalate,rule_assisted_needs_sample_review,billing_codes_refunds,0.485,semantic_prototype_weak_label
1759965,1759965,529719,Tue Nov 07 22:50:33 +0000 2017,@141187 @XboxSupport @115786 why does the Roman Centurian pack cost money when it should be free to season pass holders?,1759964,@529719 Hi there! Can you DM https://t.co/nPX1yNXCi5 us your Gamertag so we can look into this more? ^JS,private_account_investigation,escalate,rule_assisted_needs_sample_review,subscription_game_pass_gold,0.464,semantic_prototype_weak_label
1759998,1759995,361519,Tue Nov 07 20:36:36 +0000 2017,"@XboxSupport Found out the problem, hdmi is 1.4 not 2.0. Thank you though.",1759994,@361519 No worries! Be sure to give us a shout if you have any other Xbox Support questions down the road.  ^TJ,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.353,semantic_prototype_weak_label
1759998,1759998,361519,Tue Nov 07 18:11:22 +0000 2017,"@XboxSupport setting up Xbox one X but says my @236406 PB287Q doesn’t support 4K at 60hz when it actually does, am I doing something wrong?",1759997,@361519 Hi there! Could you go through the steps here https://t.co/AMt4o7sWJq for troubleshooting 4k? ^JS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.374,semantic_prototype_weak_label
1762606,1762606,530331,Tue Nov 07 16:25:43 +0000 2017,Disc is unreadable? Where's the disc.@XboxSupport can you explain this? https://t.co/FEHRFlhVOm,1762605,@530331 DM us your Gamertag and clarify what the issue is that you're having so we can investigate?  2 ^BZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.478,semantic_prototype_weak_label
1762606,1762606,530331,Tue Nov 07 16:25:43 +0000 2017,Disc is unreadable? Where's the disc.@XboxSupport can you explain this? https://t.co/FEHRFlhVOm,1762607,@530331 Heyo! We'd like to Direct Message so we can collect some more information. Can you follow and  1 ^BZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.478,semantic_prototype_weak_label
1762729,1762727,246958,Tue Oct 17 22:01:08 +0000 2017,@XboxSupport I called support. It has begun to work. It's at 16 percent. It's my wireless network :/,1762726,"@246958 Gotcha, that definitely would do it. Glad you're able to get it working tho! ^JS",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.439,semantic_prototype_weak_label
1762729,1762729,246958,Tue Oct 17 21:10:31 +0000 2017,"@XboxSupport Just got an Xbox One. Weak internet but finally got to ""Updating"" but it's doing NOTHING!! I'm at 0% of 3.7GB :( What to do??",1762728,@246958 Hey there. Sorry to hear about this. Can we get a pic of what you see at Settings&gt;Network Settings&gt;Detailed Network Stats? ^AK,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.417,semantic_prototype_weak_label
1764867,1764867,530866,Tue Nov 07 19:01:05 +0000 2017,@XboxSupport aye thanks for the follow+,1764866,@530866 Gotcha. I'm afraid we wouldn't have those details here. You'd want to reach out to the GameStop for that info. ^AK,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.524,semantic_prototype_weak_label
1764870,1764870,497516,Tue Nov 07 19:31:24 +0000 2017,@XboxSupport I can’t redeem my rewards in cod ww2 from major Howard I’m reaching out to u guys because Activision Support aren’t replying,1764868,"@497516 Thanks for reaching out! For more info about this, Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.415,semantic_prototype_weak_label
1765618,1765616,155398,Tue Nov 07 19:26:44 +0000 2017,@XboxSupport can you help?,1765615,@155398 Hi there! Which games are you looking to update? For more info on the enhanced games check: https://t.co/JJwrMTrWCH 1 ^JL,needs_more_context,escalate,rule_assisted_needs_sample_review,account_access_profile,0.584,semantic_prototype_weak_label
1766497,1766497,531217,Tue Nov 07 20:12:37 +0000 2017,"@XboxSupport Hi there, my Xbox One can't detect any wireless networks, even when inserted manually. Other devices work fine. Please help.",1766496,"@531217 Hi, you can use this guide to help resolve that issue https://t.co/WoHSFUYLLy. ^RM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.380,semantic_prototype_weak_label
1769676,1769676,532047,Tue Nov 07 22:36:30 +0000 2017,"@157702 @XboxSupport  son una mierda pendejos, su sistema en linea es una pendejada igual que su consola, se traba su chingadera y luego ya no reconoce mi internet, matense alv",1769675,@532047 Hi there! We're actually an English speaking support channel. To continue in your native language you can here 1 ^JS,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,connectivity_xbox_live,0.315,semantic_prototype_weak_label
1772458,1772458,486530,Tue Oct 17 21:42:53 +0000 2017,"@XboxSupport I pre ordered Rogue Trooper Redux, but it didn't play and my Xbox told me to reinstall, now the game won't install at all. Help",1772456,"@486530 here https://t.co/K9uQAXh0DA and at step seven select ""Reset and keep my games &amp; apps""  2 ^JS",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.299,semantic_prototype_weak_label
1772458,1772457,486530,Tue Oct 17 22:48:56 +0000 2017,@XboxSupport Thank you! 😁👍🏽 https://t.co/iyq2QMvmBZ,1772459,"@486530 Just to clarify, are you no longer having this issue? ^JS",needs_more_context,escalate,rule_assisted_needs_sample_review,account_access_profile,0.411,semantic_prototype_weak_label
1772458,1772460,486530,Tue Oct 17 23:31:37 +0000 2017,"@XboxSupport Yes, Rogue Trooper Redux is downloading again. Thank you. 😁",1772461,@486530 Great to hear! Feel free to reach out should you have future Xbox Support questions! Happy Gaming :) ^JS,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.277,semantic_prototype_weak_label
1772458,1772458,486530,Tue Oct 17 21:42:53 +0000 2017,"@XboxSupport I pre ordered Rogue Trooper Redux, but it didn't play and my Xbox told me to reinstall, now the game won't install at all. Help",1772462,@486530 Hi there! Could you try soft factory resetting your console by following the steps  1 ^JS,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.299,semantic_prototype_weak_label
1777126,1777126,534001,Tue Nov 07 21:43:32 +0000 2017,@XboxSupport please fix the connection issues with the X,1777124,@534001 Heya! Can you describe what issues you are running into so we can help troubleshoot? ^JL,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.542,semantic_prototype_weak_label
1777139,1777139,534004,Tue Nov 07 21:08:56 +0000 2017,@XboxSupport My original Xbox 1 turns itself on at about the same time everything for the past two nights I am on energy saving mode and NO Kinect attached any ideas why?????,1777136,"@534004 Hi there! Just to make sure, is your console plugged in a power strip or directly into a wall outlet? ^TJ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.346,semantic_prototype_weak_label
1777139,1777137,534005,Wed Nov 08 00:03:35 +0000 2017,@XboxSupport @534004 STOP IGNORING ME,1777140,"@534005 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.480,semantic_prototype_weak_label
1777644,1777644,534139,Tue Nov 07 23:46:23 +0000 2017,"@XboxSupport power chord on X1X is bad, not working. Swapped in another one and X1X boots fine, can i swap for chord replacement at MS store?",1777643,"@534139 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.364,semantic_prototype_weak_label
1778720,1778720,534430,Tue Nov 07 20:54:30 +0000 2017,"@XboxSupport just got my xbox1x scorpio edition and the controller that came with it quits working after a couple of minutes, what do I do?",1778718,@534430 That's not good! How are you powering the controller? Does is do this while wired? ^AK,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.436,semantic_prototype_weak_label
1778720,1778719,534430,Sun Nov 12 23:36:02 +0000 2017,@XboxSupport I've tried batteries and rechargeable.  I had it plugged into console and it just quit again playing destiny 2.,1778721,"@534430 Hi again! Just to clarify, is the controller not syncing with the console: https://t.co/4BSSUrhPgG  ^JA",needs_more_context,escalate,rule_assisted_needs_sample_review,game_content_download,0.338,semantic_prototype_weak_label
1778720,1778722,534430,Mon Nov 13 04:33:00 +0000 2017,@XboxSupport Yes that is correct,1778723,@534430 Ahh OK. If you go through the steps in: https://t.co/4BSSUrhPgG does this help you to keep the controller connected? ^EZ,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.465,semantic_prototype_weak_label
